dataset,system_id,family,dimension,condition_exponent,epsilon,seed,U_legacy,U_source_z,U_source_zg,U_binary_z,U_binary_zg,U_sub,U_source_r1,U_binary_r1,error_source_direct,error_binary_direct,error_source_z,error_source_zg,error_binary_z,error_binary_zg,error_subtraction,source_drift_z,source_drift_zg,arithmetic_error_z,arithmetic_error_zg,source_coverage,binary_coverage,source_severe_undercoverage,binary_severe_undercoverage,source_parent_z_coverage,source_parent_zg_coverage,binary_parent_z_coverage,binary_parent_zg_coverage,subtraction_coverage,eta_source_reference,eta_binary_reference,relative_U_source_r1,relative_U_binary_r1,source_reference_label,binary_reference_label,maximum_reference_relative_residual,finite
development,SADDLE_POINT_LIKE_D08_C04_E1eM15,SADDLE_POINT_LIKE,8,4,1e-15,5274871947131398858,4.311900506031734e-12,0.00000000000234199688687599608584891397572677361314929783,0.0000000000026195819944897761785970561666125148117005556,0.00000000000253278201150947263804534214261016122320945397,0.00000000000236830388925762991154595183831055305614280461,3.41833324276602968141781855930616862154766406e-16,0.0000000000049619207146900488674141119241952190417120082,0.00000000000490142773409137915255943576277664489621441335,4.01702475396950076587078503121185636294162652e-15,5.89095381103516327767412770438225774291354824e-15,0.000000000000024323598809525621045135765944978037499013852,0.0000000000000282987310624825906272403266295062238707797307,0.0000000000000139156150608332865229916331355730918208032401,8.04946104563766655685492945489620918689077394e-15,0.0,0.0000000000000106357295207213219559564084298765876801002551,0.0000000000000203651011856084510455605463300517009938713919,0.0000000000000139156150608332865229916331355730918208032401,8.04946104563766655685492945489620918689077394e-15,True,True,False,False,True,True,True,True,True,0.00000000000352058176845412895813992558495507030602652627,0.00000000000351419942936002102574019086178838604534768054,0.00000000000322311385847148947951583108238266877299438189,0.00000000000318381944501370403228951132149848876531312353,TRANSITION,TRANSITION,0.0,True
development,SADDLE_POINT_LIKE_D08_C04_E1eM14,SADDLE_POINT_LIKE,8,4,1e-14,9816868034333223653,3.130218865796191e-12,0.00000000000290569449481206937989429098722382159930450872,0.00000000000044003501453735422539295904424965441296141113,0.00000000000182476733138562936384214157984916499538230036,0.00000000000112781274022999589724131880532818619841431924,2.71947991104610971833248968082581362599998807e-16,0.00000000000334600145734052821625908328044155859362851985,0.00000000000295285201960672987205529363414543377515921959,3.40613395108567628573700884190315562906212656e-15,3.33202908479483426374011107074336649718464459e-15,2.48599952448546872571118198963799114076959062e-15,9.85255695993335129381788372393327647025226366e-16,1.95556754765393739012807748646928711744976779e-15,1.43708001795068666907938319885499326554070192e-15,0.0,5.54583783538773983824608897415334272245531547e-16,4.83141009487794817894321648516535000650744686e-16,1.95556754765393739012807748646928711744976779e-15,1.43708001795068666907938319885499326554070192e-15,True,True,False,False,True,True,True,True,True,0.0000000000448962849156627242649430429967541725067244977,0.0000000000448962229455523880247823271057749830274503222,0.00000000000273199874969772984150449264598880625414752189,0.00000000000241099357799442498654730230280092429954876222,OBSERVABLE,OBSERVABLE,0.0,True
development,SADDLE_POINT_LIKE_D08_C04_E1eM12,SADDLE_POINT_LIKE,8,4,1e-12,14864700439380866656,3.528825176099377e-12,0.00000000000170707701181332149438182985655645235457266797,0.00000000000248116208236567499465405172372298681854869936,0.00000000000167889778738402076225007592563479253789287684,0.00000000000223473939411061496096445903741775151426540319,2.82616642580057630955523957559056251919057694e-16,0.0000000000041885217108215765466668371042369982293732864,0.00000000000391391979813721578084549048701010310841019909,0.0000000000000186542395130739726126668972402725348270352915,0.0000000000000221434353139182254567512318736477563866184776,0.0000000000000157230700882566671174008100390421013725626529,2.9824067185585711643507761396561521173824105e-15,0.0000000000000141302109057491579178381905304832072652274395,8.02772128809299176046939643990077185587239355e-15,0.0,1.62767291456104049789222316186429947102811831e-15,5.09490076592207482367163458554995281268012994e-15,0.0000000000000141302109057491579178381905304832072652274395,8.02772128809299176046939643990077185587239355e-15,True,True,False,False,True,True,True,True,True,0.000000000874253085773681204235408422874498061986416095,0.000000000874255809179282854611809178808462224608578655,0.00000000000329081344985446245923515320902460001985304153,0.00000000000307506581142567555422444536426607720931225636,OBSERVABLE,OBSERVABLE,0.0,True
development,SADDLE_POINT_LIKE_D08_C04_E1eM8,SADDLE_POINT_LIKE,8,4,1e-8,10559559764179383922,1.6399581733538756e-12,0.00000000000359987542878983994456776851990519370355955477,0.00000000000244859298947562390877656578424248740196818253,0.00000000000330232552122575095529202998908912449277979493,0.000000000000910687408585211312047624540119715999985098617,3.99063628844250302817388125368916446542582241e-16,0.00000000000604886748189430810364715169227305002197427989,0.00000000000421341199343980651764247191733420940921143612,1.13285247142283898113352344219888107798482804e-15,5.47171793549175976659061101213074413693587498e-15,2.4258627142341376695473888968325309184972895e-15,2.80019722936096614513396211575652269121077516e-15,1.5804072220597578903638460573890241305425397e-15,6.9060194484153984086626307222438982087412642e-15,0.0,3.22829852882290223720767984878134652747788298e-15,8.18156343221801818636291521011888082859310937e-15,1.5804072220597578903638460573890241305425397e-15,6.9060194484153984086626307222438982087412642e-15,True,True,False,False,True,True,True,True,True,0.0000179639364410632871256318051311787440865198675,0.0000179639364438455772039966673679011879929776554,0.00000000000336567989872118522121527452010442872623695501,0.00000000000234440514588857988570619518499521532412224278,OBSERVABLE,OBSERVABLE,0.0,True
development,SADDLE_POINT_LIKE_D08_C06_E1eM16,SADDLE_POINT_LIKE,8,6,1e-16,7791068449160260479,1.5430395947288418e-10,0.000000000115958747060758370301477677848602539769602329,0.0000000000775749822207516191539292543685767283150445914,0.00000000013658209691419491836351756211132499718636666,0.0000000000387225047591275399288804317646124920160449357,2.18688573956392944750570514748016780416810106e-16,0.000000000193533947970083945848351682787694016101427337,0.000000000175304820361896414685342744446452237219192013,0.0000000000000110757947168443812281995724550379614840932442,3.4026061251494163797630513409377313924483012e-16,0.0000000000000190423220765983789228248958142741704535034267,0.0000000000000300744380017393801005091454361871266992647248,0.0000000000000200274197123353690787575055444650663020065016,0.0000000000000197040589853726698127361496292359056341858042,0.0,6.03542649983099948321088467593349027900809223e-15,0.0000000000000122421660043929637530623451368560444193615271,0.0000000000000200274197123353690787575055444650663020065016,0.0000000000000197040589853726698127361496292359056341858042,True,True,False,False,True,True,True,True,True,0.0000000000111492882961238254467907455136884012606563859,0.0000000000111605008570817455917252364488157825776042214,0.000000000196503951894594090153666955795937012540617846,0.000000000177995077083889323228898193883304969613119351,RESOLUTION_LIMITED,RESOLUTION_LIMITED,0.0,True
development,SADDLE_POINT_LIKE_D08_C06_E1eM15,SADDLE_POINT_LIKE,8,6,1e-15,16919800693127199112,2.587791291677401e-10,0.000000000382626781178056023689175311861462555609501032,0.000000000149544223245331655666934966490441353919950249,0.000000000327195883527972679594507081077947225029172883,0.000000000159430760301781695667336726737419740339811003,3.55964580965166782721954840750998005843303866e-16,0.000000000532171360387968644522893000306744660527457124,0.00000000048662699979433534042862652977020771636698973,0.0000000000000424198040684657746358491447102157231747354137,0.0000000000000330768988413721460102660254256138965180314238,0.0000000000000594713073531378356620938579531744573634364446,0.0000000000000172768056642204511166038522521107309724393199,0.0000000000000968207734733611819509014404504143694356678212,0.000000000000129865027647951148352955635118137477211096261,0.0,0.0000000000000373672549048644447476287868775033179376545913,0.000000000000112743513519121636416762870316807686547692167,0.0000000000000968207734733611819509014404504143694356678212,0.000000000000129865027647951148352955635118137477211096261,True,True,False,False,True,True,True,True,True,0.0000000000679631779411772064770903472134683344120876912,0.0000000000679161998720722318888514669657337478978308043,0.000000000331959374018724152143060097888962773592516294,0.000000000303549582440080706003368062430234606669238265,RESOLUTION_LIMITED,RESOLUTION_LIMITED,0.0,True
development,SADDLE_POINT_LIKE_D08_C06_E1eM14,SADDLE_POINT_LIKE,8,6,1e-14,15205703169713404294,3.2842910128230556e-10,0.000000000259563016204985241354257215107842536662292706,0.00000000018298359629674777697000872346646645967958258,0.00000000026847113751689570909871543944834482169728112,0.000000000185373450100327993306275503771914146181666569,3.85232991751888895304394757215056022496126426e-16,0.000000000442546997734724770213161242969066211397897782,0.000000000453844972850215454293886247615016182934970185,0.0000000000000498147857506100588939991286141197976565709588,0.0000000000000476465911767787308322177736565424725179320626,0.0000000000000912679384576796539270169027001059691815539498,0.0000000000000434874668304431408203035140440210502554940542,0.0000000000000689684759344126500855527790943390729021064019,0.0000000000000244879655915918968546788712512973174864841431,0.0,0.0000000000000223052800938325486160956469652644579077453409,0.0000000000000199739432176864272763206663174678982758900142,0.0000000000000689684759344126500855527790943390729021064019,0.0000000000000244879655915918968546788712512973174864841431,True,True,False,False,True,True,True,True,True,0.00000000317504970898582871441950131902464704712965643,0.00000000317505106396630439994642812448384935169027125,0.000000000255079848878073134641502159569482754331975209,0.000000000261591893474103928485669500655718895035647623,OBSERVABLE,OBSERVABLE,0.0,True
development,SADDLE_POINT_LIKE_D08_C06_E1eM12,SADDLE_POINT_LIKE,8,6,1e-12,8622341725761639268,1.6336162210336207e-10,0.000000000108298439450690098094730513427538842944880721,0.000000000169533316734708878002368001025253690075467064,0.000000000162672766605928618267979086646530368674823019,0.000000000132121662778575273987616892586632817940362457,3.56656465902043567132558800580933484460515508e-16,0.000000000277832112841864878140665647011593113953832246,0.000000000294794786040969794299163111791963767548669937,0.000000000000228450145414275213871986209914921993689832152,0.000000000000148039839337804459557858070718046596163357232,0.0000000000000910466759516798218923786459965099389765971806,0.00000000000013740389347769832701288992109088132700947553,0.0000000000000773279786965134819077188226155111272487680593,0.0000000000000707168238155565678411434955756410107600122779,0.0,0.0000000000000137459191374656750608326583062982754735628394,0.0000000000000667153210617819376275099785924767811623042287,0.0000000000000773279786965134819077188226155111272487680593,0.0000000000000707168238155565678411434955756410107600122779,True,True,False,False,True,True,True,True,True,0.00000034265788068992407811925216464537403432118485,0.000000342657830604645638438939634902213379865074962,0.000000000172970718190191136659177961748680738919907372,0.000000000183531217247204492693775594779751155952432257,OBSERVABLE,OBSERVABLE,0.0,True
development,SADDLE_POINT_LIKE_D08_C06_E1eM8,SADDLE_POINT_LIKE,8,6,1e-8,14616751880936224367,2.48800763639533e-10,0.000000000288679839030330471776951241782860241694423651,0.000000000332245441997731551292823755519760646309310148,0.000000000247888177891955704252622616836401402808711478,0.000000000276384111783651602371463404687790480872261398,4.17513356698077252870947223444612481403780964e-16,0.000000000620925698541418721147027868249844332616215203,0.000000000524272707188964004701338892471415328293454279,0.0000000000000325512541974619828032042430217951622056218375,0.0000000000000418755777133173251801854658683917217277263312,0.000000000000246467593214602727922269572777110436882203059,0.00000000000023249025508407583189572686608445469578596235,0.000000000000160243884166881665080412015409951750085794,0.000000000000182425247835510483853429684565634838325956592,0.0,0.0000000000000865546880159282129661587997751611899871284522,0.0000000000000509998944744318374755827511886418511328882799,0.000000000000160243884166881665080412015409951750085794,0.000000000000182425247835510483853429684565634838325956592,True,True,False,False,True,True,True,True,True,0.00415671307399333421789368398498935655993017967,0.00415671307401263680963266961476769541132463677,0.000000000330485402774995395941603432903256720978033267,0.000000000279042206187134116457522931829963006809102058,OBSERVABLE,OBSERVABLE,0.0,True
development,SADDLE_POINT_LIKE_D08_C08_E1eM16,SADDLE_POINT_LIKE,8,8,1e-16,13230849836756187459,2.880663991143025e-08,0.00000000734238363807554375000297582616702284451144336,0.0000000198658399899710609615419335159041538335940593,0.0000000105428897345543128495783306772766796212317714,0.0000000233660261608048197633163586740534877677041118,4.11831391434191299160544931625953595917902148e-16,0.0000000272082240398779961457362085026161083040590986,0.0000000339089163071905240470859885118750990148894791,0.000000000000902448947908431195421214383630860902643393769,4.32812996671369764161498462395674188213685463e-15,0.000000000000152909537300290902614085714720435285588807539,0.000000000000826541241185874316501968756896824900867430134,0.000000000000559262270220092732733176483554226826623618087,0.000000000000563566981059842933970623546274511760488989066,0.0,0.000000000000472934790817560694776317010701957029756496836,0.00000000000137735133730153172294969609963111353826532865,0.000000000000559262270220092732733176483554226826623618087,0.000000000000563566981059842933970623546274511760488989066,True,True,False,False,True,True,True,True,True,0.0000000047495289622973777172239282729116919262057772,0.00000000475001618081537150954631306499367227748859468,0.0000000146696912608025244974716804134673754912276628,0.0000000182824624086362647980997835896352120435845486,RESOLUTION_LIMITED,RESOLUTION_LIMITED,0.0,True
